area,type,total,price,name
普兰店,低楼层(共27层)3室2厅|98.75平米|南北, 88.8万,"8,993元/平",天都城
普兰店,中楼层(共18层)|2017年建|2室1厅|71.99平米|南北, 47万,"6,529元/平",甜橙派
普兰店,高楼层(共6层)2室2厅|81平米|南北, 38.5万,"4,754元/平",颐莲家园
普兰店,中楼层(共5层)2室1厅|82平米|南北, 70.5万,"8,598元/平",鼎盛佳苑
普兰店,低楼层(共17层)2室2厅|80.05平米|南北, 62.5万,"7,808元/平",金悦湾二期
普兰店,高楼层(共6层)3室1厅|69.48平米|南北, 22.8万,"3,282元/平",南山路小区
普兰店,中楼层(共7层)2室1厅|55.42平米|南北, 26.6万,"4,800元/平",古城路
普兰店,高楼层(共7层)2室1厅|55.6平米|南, 21.5万,"3,867元/平",铁西工人新村
普兰店,中楼层(共5层)2室1厅|80.61平米|南北, 38万,"4,715元/平",泰安鑫居
普兰店,高楼层(共5层)2室1厅|66.53平米|东西, 27万,"4,059元/平",路通花园
普兰店,中楼层(共6层)2室1厅|62.27平米|东西, 36.2万,"5,814元/平",影东小区
普兰店,高楼层(共7层)3室2厅|111.8平米|南北, 55万,"4,920元/平",如愿小区
普兰店,中楼层(共5层)2室1厅|71平米|南北, 58万,"8,170元/平",鞋业小区
普兰店,中楼层(共6层)3室2厅|74.51平米|南北, 46万,"6,174元/平",幸福小区二期
普兰店,高楼层(共17层)3室1厅|93平米|南北, 82万,"8,818元/平",金普广场五期
普兰店,低楼层(共17层)2室1厅|82平米|南北, 75万,"9,147元/平",金普广场五期
普兰店,中楼层(共6层)2室1厅|82.77平米|南北, 42万,"5,075元/平",幸福苑B区
普兰店,低楼层(共6层)2室2厅|88.09平米|南北, 65.8万,"7,470元/平",立安花园
普兰店,高楼层(共33层)1室1厅|44.56平米|南, 29.8万,"6,688元/平",亿城御景湾
普兰店,中楼层(共9层)3室2厅|112平米|南北, 75万,"6,697元/平",海湾新城四期
普兰店,中楼层(共7层)2室1厅|73.56平米|南北, 36.5万,"4,962元/平",南苑小区
普兰店,低楼层(共6层)2室1厅|65.51平米|南, 62万,"9,465元/平",亿城御景湾
普兰店,高楼层(共6层)3室1厅|69.73平米|南北, 35万,"5,020元/平",兴工街
普兰店,低楼层(共17层)2室1厅|77.29平米|南北, 61万,"7,893元/平",外滩九号
普兰店,中楼层(共5层)2室1厅|76.96平米|南北, 39万,"5,068元/平",幸福苑A区
普兰店,中楼层(共6层)2室2厅|83.61平米|南北, 52万,"6,220元/平",盐工街
普兰店,高楼层(共5层)2室1厅|47.29平米|南北, 27.5万,"5,816元/平",商业大街
普兰店,低楼层(共17层)2室2厅|80.05平米|南北, 75万,"9,370元/平",金悦湾
普兰店,低楼层(共19层)2室2厅|79.13平米|北南, 54.2万,"6,850元/平",白领公寓
普兰店,高楼层(共18层)1室1厅|52.86平米|南, 41.8万,"7,908元/平",甜橙派
普兰店,低楼层(共2层)2室1厅|82平米|东西, 47万,"5,732元/平",光明小区
普兰店,低楼层(共31层)2室2厅|85.91平米|南北, 55万,"6,403元/平",万科莫亚小镇
普兰店,高楼层(共15层)|2010年建|3室1厅|106.88平米|南北, 70.9万,"6,634元/平",颐莲家园
普兰店,中楼层(共5层)2室1厅|71.46平米|南北, 29.8万,"4,171元/平",世纪路东段41号
普兰店,高楼层(共17层)2室1厅|65.86平米|南, 51.8万,"7,866元/平",金普广场
普兰店,高楼层(共5层)2室1厅|93.41平米|南北, 47万,"5,032元/平",鑫凤家园
普兰店,中楼层(共18层)|2010年建|2室1厅|94.21平米|南北, 80.8万,"8,577元/平",琥珀城
普兰店,低楼层(共17层)2室2厅|91.14平米|南北, 55万,"6,035元/平",泰和居
普兰店,高楼层(共7层)2室1厅|58.52平米|南北, 29.9万,"5,110元/平",模具厂小区
普兰店,中楼层(共12层)2室2厅|90.63平米|南北, 55万,"6,069元/平",金海湾
普兰店,高楼层(共6层)2室1厅|92.42平米|南北, 36.8万,"3,982元/平",同仁街（普兰店）
普兰店,低楼层(共9层)2室1厅|61平米|南, 49.8万,"8,164元/平",骊都
普兰店,低楼层(共5层)2室1厅|60.7平米|南, 42.8万,"7,052元/平",南都欣城
普兰店,低楼层(共17层)3室2厅|97.35平米|南北, 75万,"7,705元/平",金普广场二期
普兰店,低楼层(共19层)2室2厅|77.7平米|北南, 55万,"7,079元/平",白领公寓
普兰店,中楼层(共9层)|2015年建|3室1厅|86.73平米|南北, 47.5万,"5,477元/平",万科莫亚小镇
普兰店,高楼层(共6层)2室2厅|79.81平米|北南, 43.5万,"5,451元/平",如愿小区
普兰店,高楼层(共5层)3室2厅|97平米|南北, 42万,"4,330元/平",久寿街
普兰店,中楼层(共17层)2室1厅|65平米|南, 60万,"9,231元/平",金普广场二期
普兰店,中楼层(共18层)2室2厅|83.24平米|南北, 65.8万,"7,905元/平",鼎盛朗庭园
普兰店,中楼层(共5层)1室1厅|46.23平米|南北, 21.9万,"4,738元/平",泰景小区
普兰店,高楼层(共6层)1室1厅|46.72平米|南, 13.5万,"2,890元/平",同仁市场
普兰店,低楼层(共3层)2室1厅|41.8平米|南北, 14万,"3,350元/平",岭前街
普兰店,高楼层(共7层)2室2厅|57.72平米|南北, 26万,"4,505元/平",同仁街（普兰店）
普兰店,中楼层(共8层)2室2厅|90平米|南北, 58.5万,"6,500元/平",海湾壹号
普兰店,高楼层(共27层)2室2厅|93.73平米|南, 77万,"8,216元/平",金悦湾
普兰店,中楼层(共5层)3室2厅|98.22平米|南北, 46.8万,"4,765元/平",水仙花园(普兰店)
普兰店,中楼层(共5层)2室2厅|89平米|南北, 56.8万,"6,383元/平",南都欣城
普兰店,中楼层(共6层)2室2厅|89.2平米|南北, 78万,"8,745元/平",琥珀城
普兰店,中楼层(共17层)2室2厅|88平米|南北, 88万,"10,000元/平",海湾新城
普兰店,高楼层(共24层)2室2厅|87.48平米|南, 68万,"7,774元/平",外滩九号
普兰店,中楼层(共11层)2室2厅|76.51平米|南北, 52万,"6,797元/平",伴山润城
普兰店,高楼层(共17层)|2016年建|2室1厅|75.7平米|南北, 80万,"10,569元/平",金普广场五期
普兰店,高楼层(共18层)|2019年建|3室1厅|88.16平米|南北, 77万,"8,735元/平",鼎盛朗庭园
普兰店,中楼层(共6层)2室1厅|50.12平米|南, 27.5万,"5,487元/平",新元小区
普兰店,中楼层(共6层)2室2厅|71平米|南北, 32.5万,"4,578元/平",坦克团小区
普兰店,中楼层(共5层)|2000年建|2室1厅|71.85平米|南北, 45万,"6,264元/平",泰景小区
普兰店,低楼层(共6层)2室2厅|78.14平米|南北, 75万,"9,599元/平",亿诚御景湾三期
普兰店,高楼层(共7层)2室1厅|69.59平米|南北, 23.3万,"3,349元/平",同仁市场
普兰店,中楼层(共27层)2室1厅|85.87平米|南北, 55.8万,"6,499元/平",中央尚城
普兰店,中楼层(共18层)2室2厅|66.19平米|南, 53.5万,"8,083元/平",中央尚城
普兰店,高楼层(共5层)2室2厅|81.86平米|南北, 22万,"2,688元/平",莲城花园
普兰店,低楼层(共27层)3室2厅|98.88平米|南北, 80万,"8,091元/平",河畔鑫莲
普兰店,高楼层(共18层)2室2厅|77.75平米|南北, 53万,"6,817元/平",白领公寓
普兰店,低楼层(共17层)2室1厅|77.32平米|南北, 62万,"8,019元/平",金普广场四期
普兰店,低楼层(共6层)2室1厅|79.33平米|南北, 49万,"6,177元/平",盛麟苑
普兰店,中楼层(共5层)3室2厅|87.9平米|南北, 79万,"8,988元/平",骊都
普兰店,低楼层(共11层)2室1厅|69.74平米|东南, 45万,"6,453元/平",亿诚御景湾三期
普兰店,高楼层(共6层)2室1厅|63.12平米|南北, 28万,"4,436元/平",铁西路
普兰店,高楼层(共6层)|1996年建|2室1厅|54.31平米|南北, 18.4万,"3,388元/平",丰荣街
普兰店,高楼层(共6层)|1997年建|2室1厅|54.31平米|南北, 19.8万,"3,646元/平",丰荣街
普兰店,高楼层(共6层)1室1厅|46.68平米|南, 25万,"5,356元/平",幸福e家
普兰店,高楼层(共6层)2室1厅|63.77平米|北南, 20万,"3,137元/平",鑫合小区
普兰店,中楼层(共6层)|1990年建|2室1厅|52.1平米|南, 25.9万,"4,972元/平",同仁市场
普兰店,中楼层(共6层)3室1厅|97.23平米|南北, 47.8万,"4,917元/平",世纪路中段
普兰店,中楼层(共31层)2室1厅|74平米|南, 47万,"6,352元/平",万科莫亚小镇
普兰店,低楼层(共15层)3室2厅|147平米|南, 62万,"4,218元/平",东阳名居
普兰店,高楼层(共7层)2室1厅|123.54平米|南北, 42.8万,"3,465元/平",幸福小区(普兰店)
普兰店,高楼层(共5层)2室2厅|90.81平米|南北, 45.8万,"5,044元/平",影东小区
普兰店,高楼层(共6层)|1995年建|2室1厅|62.37平米|南, 25.5万,"4,089元/平",中心路一段
普兰店,高楼层(共17层)3室2厅|107.26平米|南, 139万,"12,960元/平",金普广场四期
普兰店,低楼层(共6层)4室2厅|144平米|南北, 105万,"7,292元/平",鼎盛朗庭园
普兰店,中楼层(共17层)2室2厅|85.99平米|南北, 65万,"7,560元/平",亿城御景湾
普兰店,低楼层(共17层)2室2厅|87.91平米|南北, 73万,"8,304元/平",海湾新城
普兰店,低楼层(共7层)2室1厅|46.57平米|南北, 28.6万,"6,142元/平",同仁市场
普兰店,中楼层(共6层)2室1厅|52.8平米|南北, 27万,"5,114元/平",鑫合小区
普兰店,中楼层(共5层)2室1厅|80.88平米|南北, 50.5万,"6,244元/平",南都欣城
普兰店,高楼层(共17层)3室1厅|89平米|东西, 69万,"7,753元/平",金普广场二期
普兰店,低楼层(共7层)3室2厅|113.14平米|南北, 114万,"10,077元/平",金悦湾二期
普兰店,高楼层(共7层)2室2厅|89.12平米|南北, 31万,"3,479元/平",南山路小区
普兰店,中楼层(共6层)2室1厅|87平米|南北, 54.8万,"6,299元/平",如愿小区
普兰店,中楼层(共6层)3室2厅|72平米|南北, 32万,"4,445元/平",丰荣派出所
普兰店,低楼层(共11层)2室1厅|59.23平米|南, 42万,"7,092元/平",亿诚御景湾三期
普兰店,中楼层(共17层)2室2厅|93.65平米|南北, 60.8万,"6,493元/平",泰和居
普兰店,高楼层(共17层)2室1厅|81.79平米|南北, 60万,"7,336元/平",金悦湾
普兰店,高楼层(共18层)|2012年建|2室1厅|75.29平米|南北, 47万,"6,243元/平",甜橙派
普兰店,高楼层(共6层)2室1厅|54平米|南北, 16.5万,"3,056元/平",南山路站前小区
普兰店,中楼层(共7层)2室1厅|44.03平米|南, 16.5万,"3,748元/平",孛兰路北段
普兰店,高楼层(共6层)2室2厅|80.22平米|南北, 43万,"5,361元/平",锦园小区
普兰店,中楼层(共5层)2室1厅|81.58平米|南北, 60.8万,"7,453元/平",鼎盛佳苑
普兰店,低楼层(共6层)2室1厅|80.22平米|南北, 61万,"7,605元/平",亿诚御景湾三期
普兰店,中楼层(共7层)|2002年建|2室2厅|75.22平米|南北, 38.8万,"5,159元/平",影东小区
普兰店,中楼层(共6层)|2002年建|2室2厅|70平米|南北, 37万,"5,286元/平",鞋业小区
普兰店,高楼层(共18层)2室2厅|99.37平米|南北, 72万,"7,246元/平",河畔鑫莲
普兰店,中楼层(共10层)2室2厅|88.9平米|南北, 71.8万,"8,077元/平",海湾壹号
普兰店,高楼层(共6层)2室1厅|54平米|南北, 18万,"3,334元/平",南山路站前小区
普兰店,低楼层(共17层)2室2厅|80.05平米|南北, 59.8万,"7,471元/平",金悦湾
普兰店,中楼层(共6层)3室2厅|113.14平米|南北, 94.8万,"8,379元/平",金悦湾
普兰店,中楼层(共17层)2室2厅|70平米|南北, 49.2万,"7,029元/平",亿城御景湾
普兰店,高楼层(共30层)|2018年建|2室1厅|85.92平米|南北, 57万,"6,635元/平",万科莫亚小镇
普兰店,中楼层(共13层)|2012年建|3室1厅|107.39平米|南北, 85万,"7,916元/平",塞纳小镇
普兰店,高楼层(共33层)1室1厅|48.21平米|南, 25万,"5,186元/平",亿城御景湾
普兰店,低楼层(共27层)|2013年建|1室1厅|58.65平米|南, 37万,"6,309元/平",河畔鑫莲
普兰店,高楼层(共11层)2室2厅|86.61平米|南北, 66万,"7,621元/平",亿城御景湾
普兰店,高楼层(共28层)4室2厅|67平米|南, 72万,"10,747元/平",金普广场三期
普兰店,中楼层(共6层)2室1厅|39.93平米|南, 19.3万,"4,834元/平",同仁市场
普兰店,低楼层(共6层)2室2厅|72.14平米|南北, 33.8万,"4,686元/平",丰荣街
普兰店,低楼层(共17层)|2013年建|2室2厅|76.97平米|南北, 64万,"8,315元/平",金海湾2期
普兰店,中楼层(共11层)1室1厅|48.26平米|南, 35万,"7,253元/平",鼎盛佳苑
普兰店,低楼层(共11层)2室1厅|87.56平米|南北, 79万,"9,023元/平",亿城御景湾
普兰店,中楼层(共6层)2室1厅|47平米|南, 20万,"4,256元/平",丰荣派出所
普兰店,低楼层(共6层)2室1厅|76.81平米|南北, 45.8万,"5,963元/平",立安花园
普兰店,低楼层(共7层)1室1厅|53.47平米|南, 26万,"4,863元/平",幸福苑B区
普兰店,高楼层(共5层)2室1厅|64.56平米|南, 24万,"3,718元/平",文化路
普兰店,中楼层(共5层)2室2厅|84.2平米|南北, 40.8万,"4,846元/平",祥和小区
普兰店,中楼层(共5层)2室1厅|78.84平米|南北, 64万,"8,118元/平",琥珀城
普兰店,高楼层(共7层)2室2厅|90.71平米|南北, 68万,"7,497元/平",嵩森平安里
普兰店,中楼层(共13层)2室1厅|55.08平米|南, 36.5万,"6,627元/平",中央华府(普兰店)
普兰店,低楼层(共6层)3室2厅|102.39平米|南北, 75万,"7,325元/平",亿城御景湾
普兰店,中楼层(共11层)2室2厅|88.46平米|南北, 79万,"8,931元/平",海湾新城六期
普兰店,中楼层(共30层)|2018年建|3室2厅|93.85平米|南北, 59.5万,"6,340元/平",万科莫亚小镇
普兰店,中楼层(共18层)2室2厅|70.09平米|南北, 52万,"7,420元/平",亿城御景湾
普兰店,中楼层(共5层)2室1厅|49.4平米|北南, 26.8万,"5,426元/平",影前小区
普兰店,中楼层(共5层)|2018年建|2室1厅|76.95平米|南北, 74万,"9,617元/平",裕和苑
普兰店,中楼层(共11层)3室2厅|91平米|南北, 63.5万,"6,979元/平",万科莫亚小镇
普兰店,中楼层(共6层)2室2厅|68.16平米|南北, 34万,"4,989元/平",新元小区
普兰店,中楼层(共5层)2室2厅|87.5平米|南北, 59万,"6,743元/平",西班牙印象
普兰店,中楼层(共5层)2室2厅|74.75平米|南北, 37.9万,"5,071元/平",坦克团小区
普兰店,高楼层(共31层)4室1厅|68.78平米|南, 33.5万,"4,871元/平",万科莫亚小镇
普兰店,中楼层(共6层)2室2厅|89.84平米|南北, 79.8万,"8,883元/平",海湾新城
普兰店,高楼层(共6层)2室1厅|64.56平米|南, 42万,"6,506元/平",亿诚御景湾三期
普兰店,中楼层(共6层)|1996年建|2室1厅|49.75平米|南, 18.5万,"3,719元/平",南山路小区
普兰店,高楼层(共7层)4室2厅|113.52平米|北, 77.8万,"6,854元/平",金悦湾
普兰店,中楼层(共6层)2室1厅|61.96平米|东西, 28.8万,"4,649元/平",南山路小区
普兰店,高楼层(共9层)2室2厅|127平米|南北, 99.5万,"7,835元/平",如意人家钰莲园
普兰店,高楼层(共6层)2室2厅|72.97平米|南北, 51万,"6,990元/平",影前小区
普兰店,低楼层(共33层)|2013年建|1室1厅|48.21平米|南, 29.8万,"6,182元/平",亿城御景湾
普兰店,高楼层(共6层)2室1厅|54.49平米|南, 25万,"4,588元/平",泰山小区
普兰店,中楼层(共9层)2室1厅|81.62平米|南北, 57万,"6,984元/平",金海湾2期
普兰店,中楼层(共6层)2室1厅|70.78平米|东西, 29.8万,"4,211元/平",泰山小区
普兰店,中楼层(共5层)3室1厅|72.53平米|南北, 34.6万,"4,771元/平",商业大街
普兰店,高楼层(共17层)2室1厅|80.3平米|南北, 70万,"8,718元/平",金悦湾
普兰店,高楼层(共17层)2室1厅|63平米|南, 46.5万,"7,381元/平",金海湾2期
普兰店,低楼层(共24层)2室2厅|74.71平米|南, 37万,"4,953元/平",万科莫亚小镇
普兰店,低楼层(共6层)|2007年建|2室1厅|56.66平米|南, 35万,"6,178元/平",逸馨园
普兰店,高楼层(共28层)2室2厅|78.63平米|南北, 65万,"8,267元/平",金普广场三期
普兰店,中楼层(共27层)3室2厅|119.39平米|南北, 102万,"8,544元/平",金悦湾
普兰店,高楼层(共27层)2室1厅|64.7平米|南, 43.5万,"6,724元/平",中央尚城
普兰店,中楼层(共7层)2室1厅|46.72平米|南北, 26万,"5,566元/平",同仁市场
普兰店,中楼层(共5层)2室2厅|79.32平米|南北, 68.5万,"8,636元/平",裕和苑
普兰店,中楼层(共6层)2室1厅|70平米|南北, 46万,"6,572元/平",锦绣满堂
普兰店,高楼层(共6层)2室1厅|73.86平米|南北, 19.8万,"2,681元/平",建烨新城
普兰店,中楼层(共9层)3室2厅|97.81平米|南北, 79.8万,"8,159元/平",如意人家钰莲园
普兰店,低楼层(共5层)|2010年建|2室1厅|63.7平米|南北, 50万,"7,850元/平",鼎盛佳苑
普兰店,低楼层(共27层)2室1厅|58.92平米|南, 39.8万,"6,755元/平",中央尚城
普兰店,低楼层(共18层)2室1厅|62.3平米|南, 42万,"6,742元/平",中央华府(普兰店)
普兰店,低楼层(共6层)3室2厅|92.59平米|南北, 54万,"5,833元/平",俊苑小区
普兰店,高楼层(共6层)3室2厅|103平米|南北, 89万,"8,641元/平",金普广场三期
普兰店,高楼层(共11层)3室2厅|102.27平米|南北, 88万,"8,605元/平",金普广场三期
普兰店,低楼层(共31层)1室1厅|52.18平米|南, 29.5万,"5,654元/平",万科莫亚小镇
普兰店,高楼层(共7层)3室2厅|126.32平米|南北, 83.8万,"6,634元/平",金悦湾二期
普兰店,低楼层(共31层)2室2厅|74.62平米|南, 40.5万,"5,428元/平",万科莫亚小镇
普兰店,低楼层(共24层)2室2厅|74.71平米|南北, 40.5万,"5,421元/平",万科莫亚小镇
普兰店,低楼层(共9层)2室2厅|82平米|南北, 64.7万,"7,891元/平",金海湾2期
普兰店,中楼层(共15层)2室2厅|86.88平米|南北, 67.8万,"7,804元/平",琥珀城
普兰店,中楼层(共18层)2室1厅|88.64平米|南北, 64万,"7,221元/平",鼎盛朗庭园
普兰店,高楼层(共6层)2室1厅|52.3平米|南北, 20.8万,"3,978元/平",影前二期
普兰店,高楼层(共31层)2室2厅|86平米|南北, 50.8万,"5,907元/平",万科莫亚小镇
普兰店,高楼层(共6层)2室1厅|69.55平米|南东西, 20万,"2,876元/平",坦克团小区
普兰店,中楼层(共27层)2室2厅|97.2平米|南北, 84.5万,"8,694元/平",天都城
普兰店,高楼层(共6层)|2003年建|2室1厅|54.6平米|南, 24.9万,"4,561元/平",路通花园
普兰店,中楼层(共6层)|2002年建|2室1厅|56.19平米|南, 36万,"6,407元/平",三川城
普兰店,高楼层(共17层)|2012年建|2室1厅|87.21平米|南北, 62万,"7,110元/平",亿城御景湾
普兰店,中楼层(共19层)2室2厅|79.23平米|南北, 53万,"6,690元/平",白领公寓
